Score,Level,Card_A_Claiming,Title_A,Card_B_Negating,Title_B,Claim_Text,Negate_Text,LLM_Decision,LLM_Reason,LLM_Decision,LLM_Reason
0.642,5,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,TRENT-S06-C01,은총 없이 본성/율법의 행위로 의화된다 하면 파문,세례 후 대죄의 사함을 위해 사제 앞 고백은 하느님의 법에 의해 필수이다,인간이 은총 없이 자신의 선행만으로 하느님 앞에 의롭게 될 수 있다는 명제 (펠라기우스주의),NO,"A는 대죄 사함을 위한 사제 앞 고백의 필수성을 주장하고, B는 은총 없는 자력 의화(펠라기우스주의)를 단죄한다. 주제와 명제가 전혀 다르다.",NO,"A는 대죄 사함을 위한 사제 앞 고백의 필수성을 주장하고, B는 은총 없는 자력 의화(펠라기우스주의)를 단죄한다. 주제와 명제가 전혀 다르다."
0.642,5,TRENT-S25-INDULGENCES,대사 교령: 교회의 대사 수여권을 부정하면 파문,TRENT-S06-C13,죄 사함을 흔들림 없이 확신해야 한다면 파문,대사를 수여하는 권한은 그리스도께서 교회에 주신 것이다,"모든 신자가 자신의 죄 사함을 절대적으로 흔들림 없이 확신해야 한다는 명제 (구원의 확신, assurance of salvation)",NO,"A는 대사 수여권이 그리스도로부터 교회에 주어졌다는 것이고, B는 구원의 절대적 확신 교리를 단죄한다. 대사와 구원확신은 별개의 명제이다.",NO,"A는 대사 수여권이 그리스도로부터 교회에 주어졌다는 것이고, B는 구원의 절대적 확신 교리를 단죄한다. 대사와 구원확신은 별개의 명제이다."
0.642,2,GS-16,"Gaudium et Spes 16항: 양심 — ""인간의 가장 은밀한 핵심이자 지성소""",CCC-1257,세례의 필수성,"인간은 자신이 만들지 않은, 자신을 복종시키는 도덕법을 양심 안에서 발견한다",성사는 구원에 불필요한 외적 의식일 뿐이다,NO,"A는 양심 안의 자연도덕법 발견을 주장하고, B는 성사무용론(성사가 불필요한 외적 의식)을 단죄한다. 서로 다른 주제로 명제가 일치하지 않는다.",NO,"A는 양심 안의 자연도덕법 발견을 주장하고, B는 성사무용론(성사가 불필요한 외적 의식)을 단죄한다. 서로 다른 주제로 명제가 일치하지 않는다."
0.642,2,GS-16,"Gaudium et Spes 16항: 양심 — ""인간의 가장 은밀한 핵심이자 지성소""",CCC-1498,면죄부의 죽은 자 적용,습관적 죄로 인해 점차 진리와 선에 무감각해진 양심은 이 면책을 누리지 못한다,면죄부는 오직 살아 있는 자에게만 적용된다,NO,"A는 습관적 죄로 무뎌진 양심이 면책을 못 받는다는 것이고, B는 면죄부(대사)가 산 자에게만 적용된다는 명제를 단죄한다. 양심과 대사의 적용대상은 별개 주제이다.",NO,"A는 습관적 죄로 무뎌진 양심이 면책을 못 받는다는 것이고, B는 면죄부(대사)가 산 자에게만 적용된다는 명제를 단죄한다. 양심과 대사의 적용대상은 별개 주제이다."
0.642,3,LG-12,Lumen Gentium 12항: 신자 전체의 신앙 무오류성 (Sensus Fidei),CCC-1213_1284,세례 성사의 은총,주교부터 평신도까지 온 신자 전체(하느님의 백성)는 신앙 문제에서 오류를 범할 수 없다(in credendo falli nequit),세례를 받은 후에도 원죄가 그대로 남아 있다(형식적인 덮음만 있다).,NO,"A는 신앙감각(sensus fidei)의 무오성을 주장하고, B는 세례 후에도 원죄가 형식적으로만 덮인 채 남아있다는 명제(개신교적 관점)를 단죄한다. 서로 다른 명제이다.",NO,"A는 신앙감각(sensus fidei)의 무오성을 주장하고, B는 세례 후에도 원죄가 형식적으로만 덮인 채 남아있다는 명제(개신교적 관점)를 단죄한다. 서로 다른 명제이다."
0.642,2,LG-12,Lumen Gentium 12항: 신자 전체의 신앙 무오류성 (Sensus Fidei),GS-16,"Gaudium et Spes 16항: 양심 — ""인간의 가장 은밀한 핵심이자 지성소""",주교부터 평신도까지 온 신자 전체(하느님의 백성)는 신앙 문제에서 오류를 범할 수 없다(in credendo falli nequit),양심이 단지 사회적 관습이나 교회 규정의 산물일 뿐 하느님과의 직접적 대면 장소가 아니라는 명제,NO,"A는 신자 전체의 신앙 무오성을 주장하고, B(GS-16)는 양심이 하느님과의 대면장소가 아니라 사회적 관습의 산물일 뿐이라는 명제를 단죄한다. 두 명제는 사실상 동일하지 않다.",NO,"A는 신자 전체의 신앙 무오성을 주장하고, B(GS-16)는 양심이 하느님과의 대면장소가 아니라 사회적 관습의 산물일 뿐이라는 명제를 단죄한다. 두 명제는 사실상 동일하지 않다."
0.642,3,LG-12,Lumen Gentium 12항: 신자 전체의 신앙 무오류성 (Sensus Fidei),LG-16,Lumen Gentium 16항: 복음을 모르는 이들의 구원 가능성,그러나 이 신앙 감각(sensus fidei)은 거룩한 교도권의 지도(sub ductu Magisterii)를 받아 행사되어야 한다,가시적 교회 밖에는 구원이 전혀 없다는 엄격한 해석 (Extra Ecclesiam nulla salus의 배타적 해석),NO,"A는 신앙감각이 교도권의 지도를 받아야 한다는 것이고, B는 교회 밖 구원 불가론의 엄격한 배타적 해석을 단죄한다. 서로 다른 주제의 명제이다.",NO,"A는 신앙감각이 교도권의 지도를 받아야 한다는 것이고, B는 교회 밖 구원 불가론의 엄격한 배타적 해석을 단죄한다. 서로 다른 주제의 명제이다."
0.642,3,LG-25,"Lumen Gentium 25항: 교황 통상 교도권에 대한 ""종교적 순종"" 의무",COUNCIL-FLORENCE-EXSULTATE,Exsultate Deo (아르메니아인 교령: 7성사 정의),이 종교적 순종은 교황이 **ex cathedra로 말하지 않을 때**(통상 교도권)에도 적용되어야 한다,세례의 유효성은 집전자의 신앙 고백 여부에 좌우된다 — 이 교령은 이교도·이단자의 집전도 형식과 지향만 갖추면 유효하다고 명시한다.,NO,"A는 비오류적(ex cathedra 아닌) 교황 통상교도권에 대한 순종 의무를 주장하고, B(피렌체 공의회)는 세례의 유효성이 집전자의 신앙과 무관함을 다룬다. 완전히 다른 주제로 동일 명제가 아니다.",NO,"A는 비오류적(ex cathedra 아닌) 교황 통상교도권에 대한 순종 의무를 주장하고, B(피렌체 공의회)는 세례의 유효성이 집전자의 신앙과 무관함을 다룬다. 완전히 다른 주제로 동일 명제가 아니다."
0.642,2,LG-25,"Lumen Gentium 25항: 교황 통상 교도권에 대한 ""종교적 순종"" 의무",PAPAL-FRATELLI-263_270,"Fratelli Tutti 263~270항: 사형제는 ""용납 불가""(inadmissible) — 상세 논증","이 순종은 교황의 최고 교도권을 존경으로 인정하고, 그의 판단을 성실히 따르는 방식으로 표현되어야 한다",정당한 국가 권력이 중대 범죄자를 사회 보호 명목으로 합법적으로 처형할 권리를 갖는다는 전통 교리(트리엔트 이후 다수 교황·신학자가 지지해온 입장),NO,"A는 교황의 최고 교도권에 대한 일반적 순종 원칙을 주장하고, B(Fratelli Tutti)는 사형에 관한 전통적 교리를 단죄하는 구체적 사안이다. A의 주장 자체가 B가 단죄하는 명제와 동일하지 않다.",NO,"A는 교황의 최고 교도권에 대한 일반적 순종 원칙을 주장하고, B(Fratelli Tutti)는 사형에 관한 전통적 교리를 단죄하는 구체적 사안이다. A의 주장 자체가 B가 단죄하는 명제와 동일하지 않다."
0.642,4,LG-25,"Lumen Gentium 25항: 교황 통상 교도권에 대한 ""종교적 순종"" 의무",TRENT-S22-C03,미사가 속죄 제사가 아니라 단순한 찬미/기념일 뿐이라면 파문,주교단이 베드로 후계자와 친교 안에서 신앙·도덕 문제에 하나로 일치하여 최종적으로 견지할 것을 가르칠 때 무류적이다,미사가 단지 찬미와 감사의 제사일 뿐 속죄 제사가 아니라는 명제 (개신교적 성찬관),NO,"A(LG-25)는 주교단의 무류적 교도권 행사 조건을 다루고, B(트렌트)는 미사의 속죄 제사성 부정을 단죄하는 것으로 주제가 전혀 다르며 A의 주장이 B의 단죄 명제와 동일하지 않다.",NO,"A(LG-25)는 주교단의 무류적 교도권 행사 조건을 다루고, B(트렌트)는 미사의 속죄 제사성 부정을 단죄하는 것으로 주제가 전혀 다르며 A의 주장이 B의 단죄 명제와 동일하지 않다."
0.642,4,LG-62,Lumen Gentium 62항: 마리아의 칭호 — 중개자(Mediatrix)·보호자(Advocate) (그리스도의 유일한 중개직에 종속),TRENT-S06-C09,오직 믿음(Sola Fide)으로 의롭다 하면 파문,어떤 피조물도 성육신하신 말씀이자 구속주이신 그리스도와 동등하게 여겨질 수 없다,"루터의 ""오직 믿음"" 교리",NO,"A(LG-62)는 피조물이 그리스도와 동등할 수 없다는 그리스도론적 주장이고, B(트렌트)는 이신칭의(오직 믿음) 교리를 단죄하는 것으로 서로 무관한 명제다.",NO,"A(LG-62)는 피조물이 그리스도와 동등할 수 없다는 그리스도론적 주장이고, B(트렌트)는 이신칭의(오직 믿음) 교리를 단죄하는 것으로 서로 무관한 명제다."
0.642,2,NA-02,"Nostra Aetate 2항: 타 종교 안에 있는 ""참되고 거룩한 것""의 인정",LG-25,"Lumen Gentium 25항: 교황 통상 교도권에 대한 ""종교적 순종"" 의무","그럼에도 교회는 그리스도를 ""길이요 진리요 생명""으로 선포할 의무를 갖는다 (선교 사명은 포기되지 않음)",교황의 정의가 교회 전체의 사후 동의를 받아야만 유효해진다는 명제(갈리아주의적 견해),NO,"A(NA-02)는 교회의 선교 의무 존속을 말하고, B(LG-25)는 갈리아주의적 교황 무류성 견해를 단죄하는 것으로 전혀 다른 주제이며 짝 자체가 부정합하다.",NO,"A(NA-02)는 교회의 선교 의무 존속을 말하고, B(LG-25)는 갈리아주의적 교황 무류성 견해를 단죄하는 것으로 전혀 다른 주제이며 짝 자체가 부정합하다."
0.641,,CCC-161_165,믿음과 구원,CCC-1498,면죄부의 죽은 자 적용,믿음을 상실하거나 끝까지 지키지 않는 자는 구원받을 수 없다.,죽은 후에는 어떤 영적 도움도 불가능하다,NO,"A는 살아있을 때 믿음의 지속성에 관한 것이고, B는 죽음 후 영적 도움의 가능성에 관한 것으로 완전히 다른 주제입니다.",NO,"A는 살아있을 때 믿음의 지속성에 관한 것이고, B는 죽음 후 영적 도움의 가능성에 관한 것으로 완전히 다른 주제입니다."
0.641,,CCC-599_618,십자가와 속죄,CCC-1376,화체설 (Transsubstantiatio),신자들은 자신의 십자가를 짐으로써 그리스도의 구원 사역에 영적으로 결합할 수 있다.,그리스도의 현존은 영적/비유적 의미일 뿐이다,NO,"A는 신자의 고통이 그리스도 구원에 영적으로 결합된다는 것이고, B는 그리스도의 현존의 본질에 관한 것으로 다른 주제입니다.",NO,"A는 신자의 고통이 그리스도 구원에 영적으로 결합된다는 것이고, B는 그리스도의 현존의 본질에 관한 것으로 다른 주제입니다."
0.641,,CCC-846_848,교회 밖의 구원 (Extra Ecclesiam nulla salus),CCC-1257,세례의 필수성,자기 탓 없이 그리스도의 복음과 가톨릭 교회를 모르는 자도 양심을 따르고 하느님을 찾으면 구원받을 수 있다.,성사는 구원에 불필요한 외적 의식일 뿐이다,NO,"A는 교회를 모르는 사람도 구원받을 수 있다는 것이고, B는 성사가 구원에 필요하다는 것으로 양립 가능합니다.",NO,"A는 교회를 모르는 사람도 구원받을 수 있다는 것이고, B는 성사가 구원에 필요하다는 것으로 양립 가능합니다."
0.641,,CCC-0402,원죄의 보편적 전달,CCC-1213_1284,세례 성사의 은총,원죄로 인해 인간 본성은 타락한 상태에 놓여 있다,세례를 받은 후에도 원죄가 그대로 남아 있다(형식적인 덮음만 있다).,NO,"A는 원죄로 인한 본성의 타락에 관한 것이고, B는 세례가 원죄를 제거한다는 것으로 양립 가능합니다.",NO,"A는 원죄로 인한 본성의 타락에 관한 것이고, B는 세례가 원죄를 제거한다는 것으로 양립 가능합니다."
0.641,,CCC-0491,마리아 무염시태,CCC-2181,주일 미사 의무,마리아는 원죄 없이 잉태된 유일한 인간이다,미사 불참은 죄가 되지 않는다,NO,"A는 마리아의 원죄 무반에 관한 것이고, B는 미사 불참의 죄성에 관한 것으로 완전히 다른 주제입니다.",NO,"A는 마리아의 원죄 무반에 관한 것이고, B는 미사 불참의 죄성에 관한 것으로 완전히 다른 주제입니다."
0.641,,CCC-0847,교회 밖 구원 가능성,TRENT-S06-C09,오직 믿음(Sola Fide)으로 의롭다 하면 파문,교회의 가시적 경계 밖에서도 구원의 가능성이 존재한다,의화에 인간 의지의 어떤 준비도 필요 없다는 명제,NO,"A는 교회 밖의 구원 가능성에 관한 것이고, B는 의화 과정에서 인간 의지의 역할에 관한 것으로 다른 주제입니다.",NO,"A는 교회 밖의 구원 가능성에 관한 것이고, B는 의화 과정에서 인간 의지의 역할에 관한 것으로 다른 주제입니다."
0.641,,CCC-2181,주일 미사 의무,CCC-0491,마리아 무염시태,미사는 온 교회 생활의 기초이다,마리아도 다른 모든 인간처럼 원죄를 가지고 잉태되었다,NO,"A는 미사의 중요성에 관한 것이고, B는 마리아의 원죄 무반에 관한 것으로 완전히 다른 주제입니다.",NO,"A는 미사의 중요성에 관한 것이고, B는 마리아의 원죄 무반에 관한 것으로 완전히 다른 주제입니다."
0.641,,CCC-2181,주일 미사 의무,VAT1-PASTOR-AETERNUS,교황 무류성 선언 (Ex Cathedra),미사는 온 교회 생활의 기초이다,교황이 전체 교회에 대한 최고 관할권을 갖지 않는다는 명제,NO,"A는 미사의 중요성에 관한 것이고, B는 교황의 최고 관할권에 관한 것으로 완전히 다른 주제입니다.",NO,"A는 미사의 중요성에 관한 것이고, B는 교황의 최고 관할권에 관한 것으로 완전히 다른 주제입니다."
0.641,,CDF-RESPONSUM,Responsum ad Dubium (2021) 동성 결합 축복 금지,CANON-SACR,성사 일반과 성체 영성체의 제한,"하느님은 객관적인 죄의 상태(동성 결합)를 축복할 수 없으므로, 교회 역시 동성 커플을 축복할 권한이 전혀 없다.",타 기독교 종파 신자에게는 죽음의 위험 앞에서도 절대로 가톨릭 성사를 주어서는 안 된다.,NO,"A는 동성 커플 축복 불가를 주장하고, B는 타 종파 신자에게의 성사 관여를 다룬다. 전혀 다른 주제이므로 충돌 없음.",NO,"A는 동성 커플 축복 불가를 주장하고, B는 타 종파 신자에게의 성사 관여를 다룬다. 전혀 다른 주제이므로 충돌 없음."
