Score,Level,Card_A_Claiming,Title_A,Card_B_Negating,Title_B,Claim_Text,Negate_Text
0.637,1,DIGNITATIS-HUMANAE,종교 자유에 관한 선언,COUNCIL-FLORENCE-EXSULTATE,Exsultate Deo (아르메니아인 교령: 7성사 정의),아무도 자기 양심에 따라 종교를 실천하는 것이 방해받아서는 안 된다,세례의 유효성은 집전자의 신앙 고백 여부에 좌우된다 — 이 교령은 이교도·이단자의 집전도 형식과 지향만 갖추면 유효하다고 명시한다.
0.637,2,DIGNITATIS-HUMANAE,종교 자유에 관한 선언,TRENT-S22-C03,미사가 속죄 제사가 아니라 단순한 찬미/기념일 뿐이라면 파문,아무도 자기 양심에 따라 종교를 실천하는 것이 방해받아서는 안 된다,미사가 죽은 이(연옥 영혼)를 위해 유익하게 봉헌될 수 없다는 명제
0.637,2,DIGNITATIS-HUMANAE,종교 자유에 관한 선언,TRENT-S25,"연옥, 성인 공경, 대사",아무도 자기 양심에 따라 종교를 실천하는 것이 방해받아서는 안 된다,교회가 대사(면죄부)를 발급하는 것은 속임수이며 아무런 영적 효과가 없다.
0.637,1,GS-16,"Gaudium et Spes 16항: 양심 — ""인간의 가장 은밀한 핵심이자 지성소""",CANON-C0212,신자의 순명 의무와 의견 표명 권리의 공존,"인간은 자신이 만들지 않은, 자신을 복종시키는 도덕법을 양심 안에서 발견한다",신자는 신앙·도덕 문제에 관해서도 목자의 권위와 무관하게 자유로이 반대를 공표할 수 있다.
0.637,2,GS-51,"Gaudium et Spes 51항: 책임 있는 출산과 산아 조절의 ""객관적 기준""",TRENT-S14-C12,하느님이 항상 죄책과 함께 형벌 전체를 사하신다면 파문 (잠벌 교리의 근거),교회의 자녀들은 교도권이 하느님의 법 해설을 통해 비난하는 산아 조절 방법을 사용해서는 안 된다,보속이 그리스도의 속죄를 믿는 믿음과 동일하며 별도의 실천(고행 등)이 불필요하다는 명제
0.637,3,LG-12,Lumen Gentium 12항: 신자 전체의 신앙 무오류성 (Sensus Fidei),CANON-C0748,양심에 반한 신앙 강요 절대 금지,그러나 이 신앙 감각(sensus fidei)은 거룩한 교도권의 지도(sub ductu Magisterii)를 받아 행사되어야 한다,국가 권력이나 교회 권위가 강제로 신앙을 주입할 수 있다.
0.637,3,LG-12,Lumen Gentium 12항: 신자 전체의 신앙 무오류성 (Sensus Fidei),CANON-C0750,진리 등급별 동의 의무 체계,그러나 이 신앙 감각(sensus fidei)은 거룩한 교도권의 지도(sub ductu Magisterii)를 받아 행사되어야 한다,신자는 결정적이지만 무류 선언이 아닌 교리(750§2 부류)에 대해서는 자유로이 반대 의견을 가질 수 있다.
0.637,4,LG-12,Lumen Gentium 12항: 신자 전체의 신앙 무오류성 (Sensus Fidei),TRENT-S06-C22,특별한 도움 없이도 스스로 견인할 수 있다면 파문,신자 전체는 진리의 성령에 의해 이 식별력을 일깨우고 유지 받는다,하느님의 도움이 있어도 인간이 견인할 수 없다는 명제 (극단적 비관론)
0.637,4,LG-14,"Lumen Gentium 14항: 교회의 구원 필요성과 ""알면서 거부하면 구원 불가""",TRENT-S22-C03,미사가 속죄 제사가 아니라 단순한 찬미/기념일 뿐이라면 파문,"그리스도는 유일한 중개자이자 구원의 유일한 길이며, 교회를 통해 우리에게 현존한다","**신학적 긴장**: 그리스도의 십자가 희생이 유일회적(단번에, ephapax — 히브리서 9:26-28)이라는 성경 강조와, 미사가 ""속죄 제사""로 반복 봉헌된다는 트렌트 교리 사이의 긴장. 트렌트는 이를 ""동일한 제물의 무혈적 재현""(같은 희생, 봉헌 방식만 다름)으로 구분함"
0.637,4,LG-14,"Lumen Gentium 14항: 교회의 구원 필요성과 ""알면서 거부하면 구원 불가""",TRENT-S06-C11,그리스도 의(義)의 전가만으로 의롭다면 파문 (법정적 칭의론 단죄),가톨릭 교회가 그리스도에 의해 필요하게 되었음을 **알면서도** 그 안에 들어가거나 머물기를 거부하는 자는 구원받을 수 없다,의화가 그리스도의 의의 전가에 불과하다는 명제 (개신교 법정적 칭의론)
0.637,3,LG-25,"Lumen Gentium 25항: 교황 통상 교도권에 대한 ""종교적 순종"" 의무",CCC-0847,교회 밖 구원 가능성,이 종교적 순종은 교황이 **ex cathedra로 말하지 않을 때**(통상 교도권)에도 적용되어야 한다,구원은 오직 가톨릭 교회의 가시적 구성원에게만 한정된다
0.637,4,LG-25,"Lumen Gentium 25항: 교황 통상 교도권에 대한 ""종교적 순종"" 의무",UNAM-SANCTAM,교황 복종이 구원에 절대 필요,주교단이 베드로 후계자와 친교 안에서 신앙·도덕 문제에 하나로 일치하여 최종적으로 견지할 것을 가르칠 때 무류적이다,세속 권력이 영적 권력과 독립적이라는 명제
0.637,4,LG-25,"Lumen Gentium 25항: 교황 통상 교도권에 대한 ""종교적 순종"" 의무",TRENT-S06-C30,의화 후 잠벌이 전혀 남지 않는다면 파문 (연옥 신학의 토대),주교단이 베드로 후계자와 친교 안에서 신앙·도덕 문제에 하나로 일치하여 최종적으로 견지할 것을 가르칠 때 무류적이다,그리스도의 속죄가 죄책과 형벌 모두를 남김없이 완전히 제거하므로 별도의 잠벌 청산이 불필요하다는 명제
0.637,3,LG-62,Lumen Gentium 62항: 마리아의 칭호 — 중개자(Mediatrix)·보호자(Advocate) (그리스도의 유일한 중개직에 종속),CCC-0402,원죄의 보편적 전달,어떤 피조물도 성육신하신 말씀이자 구속주이신 그리스도와 동등하게 여겨질 수 없다,인간은 본래 죄 없는 상태로 태어난다
0.637,2,NOSTRA-AETATE,비그리스도교와 교회의 관계에 대한 선언,TRENT-S06-C11,그리스도 의(義)의 전가만으로 의롭다면 파문 (법정적 칭의론 단죄),유대인은 하느님께 버림받았거나 저주받은 것으로 표현되어서는 안 된다,의화가 오직 죄 사함으로 완결되며 내적 성화는 별개라는 명제
0.637,2,NOSTRA-AETATE,비그리스도교와 교회의 관계에 대한 선언,TRENT-S07,성사 일반과 세례,유대인은 하느님께 버림받았거나 저주받은 것으로 표현되어서는 안 된다,성사는 단지 믿음을 북돋기 위한 외적 표징일 뿐 구원 은총을 수여하지 못한다.
0.636,2,CANON-C0750,진리 등급별 동의 의무 체계,DENZINGER-FEENEY-VOTUM,"1949년 Feeney 서한: ""열망(votum)""의 정확한 신학적 조건","결정적으로 제시된 교리(750§2)를 거부하는 것은 ""가톨릭 교회 교리에 반하는"" 행위로 규정되며, 이는 이단(751)이나 파문과는 별개 개념이다.","(반대 극단) 완전한 애덕이나 초자연적 신앙 없이 ""교회에 들어가고 싶다""는 막연한 마음만으로 구원이 보장된다는 명제 — 이 문서는 이 방향도 명시적으로 차단한다"
0.636,2,CANON-C0868,유아 세례의 조건: 가톨릭 양육 희망,CANON-C0751,이단·배교·열교의 법적 정의,"그 희망이 ""전혀 없으면(prorsus deficiat)"" 세례는 지연되어야 한다 — 세례 성사 자체가 아니라 그 시행의 적법성이 조건부다.",세례 받지 않은 타종교인의 불신도 교회법상 이단에 해당한다.
0.636,4,CCC-0402,원죄의 보편적 전달,TRENT-S06-C01,은총 없이 본성/율법의 행위로 의화된다 하면 파문,원죄는 아담으로부터 모든 인류에게 전달된다,인간이 은총 없이 자신의 선행만으로 하느님 앞에 의롭게 될 수 있다는 명제 (펠라기우스주의)
0.636,4,CCC-0402,원죄의 보편적 전달,TRENT-S06-C17,은총이 예정된 자에게만 주어지고 나머지는 악으로 예정되었다면 파문,원죄로 인해 인간 본성은 타락한 상태에 놓여 있다,하느님이 일부 인간을 적극적으로 악과 저주로 예정하셨다는 명제 (이중예정론의 한 형태)
0.636,4,CCC-0402,원죄의 보편적 전달,TRENT-S14,고해성사와 병자성사,원죄로 인해 인간 본성은 타락한 상태에 놓여 있다,죄를 사제에게 낱낱이 고백하지 않고 하느님께 직접 고백하는 것만으로 충분하다.
0.636,3,CCC-0491,마리아 무염시태,CCC-2357,동성애 (Homosexualitas),마리아는 원죄 없이 잉태된 유일한 인간이다,성경은 동성애에 대해 침묵한다
0.636,2,CCC-0491,마리아 무염시태,ITC-LIMBO-2007,세례 없이 죽은 유아의 구원 희망 (림보 교리의 사실상 폐기),마리아는 원죄 없이 잉태된 유일한 인간이다,세례 없이 죽은 유아의 구원을 희망하는 것이 교리에 어긋난다는 명제
0.636,4,CCC-0847,교회 밖 구원 가능성,TRENT-S07-C01,7성사가 그리스도께서 친히 제정하신 것이 아니라면 파문,구원의 조건은 진실한 마음으로 하느님을 찾는 것이다,성사의 수가 일곱이 아니라는 명제
0.636,4,CCC-1030,연옥,TRENT-S07-C08,성사가 사효적(ex opere operato)으로 은총을 주지 않는다면 파문,연옥은 하느님의 은총 안에서 죽었으나 완전히 정화되지 못한 자들을 위한 것이다,성사가 단지 믿음을 표현하는 외적 표지일 뿐 그 자체로 은총을 전달하지 않는다는 명제 (기념설적 성사관)
0.636,3,CCC-1257,세례의 필수성,CCC-1376,화체설 (Transsubstantiatio),그러나 하느님은 성사에 매이지 않으신다 (예외 가능성 인정),빵과 포도주의 실체와 그리스도의 실체가 공존한다
0.636,4,CCC-161_165,믿음과 구원,TRENT-S25,"연옥, 성인 공경, 대사",믿음을 상실하거나 끝까지 지키지 않는 자는 구원받을 수 없다.,교회가 대사(면죄부)를 발급하는 것은 속임수이며 아무런 영적 효과가 없다.
0.636,3,CCC-2267,"사형제도 (2018년 개정판: ""용납 불가"")",TRENT-S25,"연옥, 성인 공경, 대사","이 세 가지 이유로, 교회는 복음의 빛에서 ""사형은 용납될 수 없다""고 가르친다",교회가 대사(면죄부)를 발급하는 것은 속임수이며 아무런 영적 효과가 없다.
0.636,3,CCC-2357,동성애 (Homosexualitas),LG-14,"Lumen Gentium 14항: 교회의 구원 필요성과 ""알면서 거부하면 구원 불가""",성경은 동성애 행위를 중대한 타락으로 제시한다,가시적 교회 소속만으로 자동 구원이 보장된다는 명제 (2단락이 명시적으로 부정)
0.636,3,CCC-456_478,강생과 그리스도의 구원 사역,CANON-C0205,완전한 친교의 조건,예수 그리스도는 신성과 인성을 모두 온전히 지닌 유일한 구원 중개자이다.,세례와 신앙고백만 있으면 성사·교회통치 유대 없이도 완전한 친교로 인정된다.
0.636,3,CDF-DOMINUS,Dominus Iesus (구원의 유일성과 가톨릭 교회),DENZINGER-FEENEY,Feeney주의 정죄와 '열망의 세례',비그리스도교 종교들은 객관적으로 구원의 수단이 될 수 없으며 영적인 측면에서 심각한 결함을 지니고 있다.,암묵적인 열망이나 선한 양심만으로는 결코 세례를 대체할 수 없으며 무조건 가시적 교회 안에 있어야만 구원받는다 (역설적으로 피렌체 공의회의 엄격주의와 비교됨).
0.636,3,CDF-DOMINUS-20_22,Dominus Iesus 20~22항: 비그리스도인의 구원과 교회의 필요성 (다원주의 배척),DENZINGER-FEENEY-VOTUM,"1949년 Feeney 서한: ""열망(votum)""의 정확한 신학적 조건","그리스도는 유일한 중개자이며, 교회는 지상을 순례하는 한 구원에 필요하다",모든 종교에서 동등하게 구원받을 수 있다는 명제 (문서가 비오 9세의 단죄를 재인용하며 이를 부정)
0.636,3,CDF-DOMINUS-20_22,Dominus Iesus 20~22항: 비그리스도인의 구원과 교회의 필요성 (다원주의 배척),CCC-1471,면죄부 (Indulgentia),타 종교의 기도·의식은 신적 기원이나 사효적 구원 효력을 지닐 수 없다,그리스도의 공로 외에 성인들의 공로의 보고는 존재하지 않는다
0.636,4,CDF-DOMINUS-20_22,Dominus Iesus 20~22항: 비그리스도인의 구원과 교회의 필요성 (다원주의 배척),TRENT-S25,"연옥, 성인 공경, 대사","타 종교를 따르는 이들도 은총을 받을 수 있으나, 객관적으로 교회에 비해 ""심각하게 결핍된"" 상황에 있다",교회가 대사(면죄부)를 발급하는 것은 속임수이며 아무런 영적 효과가 없다.
0.636,2,ITC-LIMBO-2007,세례 없이 죽은 유아의 구원 희망 (림보 교리의 사실상 폐기),CCC-2181,주일 미사 의무,세례 없이 죽은 유아의 구원을 희망할 신학적·전례적 근거가 있다,미사 불참은 죄가 되지 않는다
0.636,2,ITC-LIMBO-2007,세례 없이 죽은 유아의 구원 희망 (림보 교리의 사실상 폐기),TRENT-S06-C24,선행이 의화의 증가 원인이 아니라면 파문,세례 없이 죽은 유아의 구원을 희망할 신학적·전례적 근거가 있다,칭의가 단회적 선언이며 이후 성화 과정과 무관하다는 명제 (법정적 칭의론)
0.636,3,DENZINGER-FEENEY,Feeney주의 정죄와 '열망의 세례',TRENT-S06-C02,은총이 단지 쉽게 살도록 돕는 것뿐이라면 파문,"""교회 밖 구원 없음""을 오로지 가시적 교적과 수세(물의 세례)로만 한정하는 피니(Feeney)주의의 극단적 엄격주의는 이단적이다.",자유의지가 은총 없이도 (힘들게나마) 의로운 삶과 영생을 얻을 수 있다는 명제 (반펠라기우스주의)
0.636,3,DENZINGER-SYLLABUS-15_18,Syllabus Errorum 명제 15~18: 무관심주의·종교 자유 단죄 (DH와 정면 대비),CCC-888_892,교도권과 교황 무류성 (Infallibility),참된 교회(가톨릭) 밖에 있는 모든 이들의 구원에 대해서도 선한 희망을 가져야 한다는 명제조차 단죄 대상에 포함된다,교황이 '좌에서(Ex Cathedra)' 선언한 신앙과 도덕 교리라 할지라도 성경과 어긋나면 오류가 있을 수 있다.
0.636,1,FIDUCIA-SUPPLICANS,동성 커플 축복 허용,DENZINGER-FEENEY-VOTUM,"1949년 Feeney 서한: ""열망(votum)""의 정확한 신학적 조건","이 축복은 혼인 성사와 혼동되어서는 안 되며, 비정규적 결합을 승인하는 것이 아니다",모든 종교에서 동등하게 구원받을 수 있다는 명제 (문서가 비오 9세의 단죄를 재인용하며 이를 부정)
0.636,2,FIDUCIA-SUPPLICANS,동성 커플 축복 허용,VAT1-PASTOR-AETERNUS,교황 무류성 선언 (Ex Cathedra),"이 축복은 혼인 성사와 혼동되어서는 안 되며, 비정규적 결합을 승인하는 것이 아니다",교황이 전체 교회에 대한 최고 관할권을 갖지 않는다는 명제
0.636,1,PAPAL-FRATELLI-263_270,"Fratelli Tutti 263~270항: 사형제는 ""용납 불가""(inadmissible) — 상세 논증",DENZINGER-FEENEY-VOTUM,"1949년 Feeney 서한: ""열망(votum)""의 정확한 신학적 조건","사형은 오늘날 어떤 상황에서도 ""용납 불가""(inadmissible)하다 — 과거 요한 바오로 2세의 입장에서 ""후퇴는 있을 수 없다""",가시적으로 교적에 등록되고 물로 세례받지 않으면 어떤 경우에도 구원받을 수 없다는 극단적 엄격주의(페니 신부의 주장)
