Score,Card_A_Claiming,Title_A,Card_B_Negating,Title_B,Claim_Text,Negate_Text,Hit_Filters,Combo_Name
0.616,TRENT-S07-C05,세례가 구원에 필수 아니라 하면 파문,TRENT-S24-MARRIAGE,혼인 성사의 불가해소성,이 교리를 부정하는 자는 파문(anathema)된다,교회가 혼인의 불가해소성을 가르치는 데 있어 오류를 범했다는 명제,F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.616,TRENT-S22-C01,미사는 참된 속죄 제사,TRENT-S14,고해성사와 병자성사,미사의 봉헌은 단순히 그리스도를 먹도록 주는 것 이상이다,죄를 사제에게 낱낱이 고백하지 않고 하느님께 직접 고백하는 것만으로 충분하다.,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.615,TRENT-S14,고해성사와 병자성사,CANON-SACR,성사 일반과 성체 영성체의 제한,구원을 위해서는 세례 후 지은 모든 대죄를 사제에게 구두로 은밀하게 고백하는 것이 신법으로 필수적이다.,명백한 대죄 중에 있는 자라도 개인의 양심적 판단에 의존하여 성체성사에 자율적으로 참여할 수 있다.,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.615,TRENT-S24-MARRIAGE,혼인 성사의 불가해소성,CDF-RESPONSUM,Responsum ad Dubium (2021) 동성 결합 축복 금지,혼인의 불가해소성에 관한 교회의 가르침은 오류가 아니다,동성 커플이라 할지라도 그들 안의 긍정적 요소를 인정하여 교회가 축복을 내릴 수 있다 (불과 2년 뒤인 2023년 Fiducia Supplicans와 완벽하고 직접적인 논리적 충돌).,F2_RUPTURE | F4_ACTION_DOC,COMBO-05_MORAL_COLLAPSE
0.614,TRENT-S13,성체성사와 화체설,CCC-888_892,교도권과 교황 무류성 (Infallibility),빵과 포도주의 본질(실체)이 완전히 그리스도의 몸과 피로 변하는 '화체설'은 참된 가톨릭 신앙이다.,교황이 '좌에서(Ex Cathedra)' 선언한 신앙과 도덕 교리라 할지라도 성경과 어긋나면 오류가 있을 수 있다.,F2_RUPTURE | F5_GOALPOST | F6_RETORSION | F7_FALSE_DICH,COMBO-02_PAPACY
0.614,TRENT-S07-C05,세례가 구원에 필수 아니라 하면 파문,CCC-1861,대죄와 은총 상실,세례 없이는 구원에 이를 수 없다 (통상적 수단으로서),성화 은총은 어떤 인간 행위로도 파괴될 수 없다,F2_RUPTURE | F3_TOLLENS | F4_ACTION_DOC,COMBO-03_SALVATION
0.614,VATICAN2-GS,Gaudium et Spes (사목 헌장),TRENT-S14,고해성사와 병자성사,"모든 인간 생명과 존엄성, 인권, 평화를 옹호하는 것은 교회의 중요한 사명이다.",고해성사는 성사가 아니라 교회가 억압을 위해 고안한 인간적 전통이다.,F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.613,CCC-888_892,교도권과 교황 무류성 (Infallibility),TRENT-S25,"연옥, 성인 공경, 대사",교황이 'Ex Cathedra(교좌에서)' 신앙과 도덕에 관해 확정적으로 가르칠 때 그 선언은 오류가 불가능하다.,교회가 대사(면죄부)를 발급하는 것은 속임수이며 아무런 영적 효과가 없다.,F2_RUPTURE | F5_GOALPOST | F6_RETORSION | F7_FALSE_DICH,COMBO-02_PAPACY
0.613,CDF-RESPONSUM,Responsum ad Dubium (2021) 동성 결합 축복 금지,TRENT-S14,고해성사와 병자성사,교회의 축복은 오직 도덕법과 혼인 교리(남녀)에 부합하는 관계에만 주어질 수 있다.,고해성사는 성사가 아니라 교회가 억압을 위해 고안한 인간적 전통이다.,F2_RUPTURE | F3_TOLLENS | F4_ACTION_DOC,COMBO-03_SALVATION
0.613,TRENT-S25,"연옥, 성인 공경, 대사",PAPAL-INEFF,Ineffabilis Deus (원죄 없이 잉태되신 동정 마리아),"그리스도와 성모, 성인들의 형상(성화/성상)을 성당에 모시고 공경하는 것은 합당하다.",성모 마리아 역시 다른 모든 인류와 마찬가지로 원죄를 지니고 잉태되었다.,F1_REDUCTIO | F2_RUPTURE | F8_SILENCE,COMBO-01_MARIOLOGY
0.612,CCC-0491,마리아 무염시태,TRENT-S06-C09,오직 믿음(Sola Fide)으로 의롭다 하면 파문,마리아는 원죄 없이 잉태된 유일한 인간이다,오직 믿음만으로(sola fide) 의화된다는 명제,F1_REDUCTIO | F2_RUPTURE | F8_SILENCE,COMBO-01_MARIOLOGY
0.612,COUNCIL-NICAEA_CHALCEDON,초기 공의회 (삼위일체와 기독론),CCC-888_892,교도권과 교황 무류성 (Infallibility),예수 그리스도 안에는 신성과 인성이 혼동되거나 분리되지 않고 고스란히 남아 하나의 위격을 이룬다.,교황이 '좌에서(Ex Cathedra)' 선언한 신앙과 도덕 교리라 할지라도 성경과 어긋나면 오류가 있을 수 있다.,F5_GOALPOST | F6_RETORSION | F7_FALSE_DICH,COMBO-02_PAPACY
0.611,CCC-161_165,믿음과 구원,VATICAN2-GS,Gaudium et Spes (사목 헌장),예수 그리스도와 성부 하느님을 믿는 믿음은 구원에 필수적이다.,"교회는 세속 정치, 사회, 인권 문제에 개입하지 말고 오직 영적인 사후 세계의 구원에만 집중해야 한다.",F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.611,COUNCIL-FLORENCE,Cantate Domino (가장 강력한 배타적 구원 교령),TRENT-S14,고해성사와 병자성사,"유대인, 이교도, 가톨릭에서 떨어져 나간 이단자나 분열파 신자는 죽기 전에 로마 가톨릭 교회에 결합되지 않으면 예외 없이 지옥에 간다.",고해성사는 성사가 아니라 교회가 억압을 위해 고안한 인간적 전통이다.,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.611,TRENT-S22-C01,미사는 참된 속죄 제사,TRENT-S14,고해성사와 병자성사,미사에서 하느님께 참되고 고유한 희생 제사가 봉헌된다,죄를 사제에게 낱낱이 고백하지 않고 하느님께 직접 고백하는 것만으로 충분하다.,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.61,CCC-1452,완전한 통회 (Contritio Perfecta),TRENT-S05,원죄 교령,고해성사 이전에도 대죄의 용서가 가능하다,영아 세례는 무효하며 불필요하다(재세례파 단죄).,F1_REDUCTIO | F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.61,CDF-RESPONSUM,Responsum ad Dubium (2021) 동성 결합 축복 금지,CCC-888_892,교도권과 교황 무류성 (Infallibility),"하느님은 객관적인 죄의 상태(동성 결합)를 축복할 수 없으므로, 교회 역시 동성 커플을 축복할 권한이 전혀 없다.",교황이 '좌에서(Ex Cathedra)' 선언한 신앙과 도덕 교리라 할지라도 성경과 어긋나면 오류가 있을 수 있다.,F4_ACTION_DOC | F5_GOALPOST | F6_RETORSION | F7_FALSE_DICH,COMBO-02_PAPACY
0.61,FIDUCIA-SUPPLICANS,동성 커플 축복 허용,CCC-1861,대죄와 은총 상실,하느님의 자비와 은총은 도덕적 완전함의 전제 조건 없이도 간구될 수 있다,성화 은총은 어떤 인간 행위로도 파괴될 수 없다,F4_ACTION_DOC | F5_GOALPOST,COMBO-05_MORAL_COLLAPSE
0.61,TRENT-S05,원죄 교령,CCC-1452,완전한 통회 (Contritio Perfecta),아담의 원죄는 혈통(번식)을 통해 모든 인류에게 예외 없이 전수된다(마리아 제외).,대죄는 오직 고해성사를 통해서만 용서될 수 있다 (예외 없이),F1_REDUCTIO | F2_RUPTURE | F3_TOLLENS | F8_SILENCE,COMBO-01_MARIOLOGY
0.61,NOSTRA-AETATE,비그리스도교와 교회의 관계에 대한 선언,CCC-888_892,교도권과 교황 무류성 (Infallibility),교회는 다른 종교들 안에서 발견되는 참되고 거룩한 것을 거부하지 않는다,교황이 '좌에서(Ex Cathedra)' 선언한 신앙과 도덕 교리라 할지라도 성경과 어긋나면 오류가 있을 수 있다.,F5_GOALPOST | F6_RETORSION | F7_FALSE_DICH,COMBO-02_PAPACY
0.609,CCC-1452,완전한 통회 (Contritio Perfecta),TRENT-S13-C01,화체설: 빵과 포도주의 실체 변환,고해성사 이전에도 대죄의 용서가 가능하다,그리스도가 성체 안에 힘(virtus)으로만 현존한다는 명제 (칼빈주의),F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.609,CCC-2068,계명 준수로 구원,TRENT-S06-CH04,세례의 열망(Votum Baptismi),계명 준수는 구원을 위해 필수적이다,"세례만이 유일한 의화의 수단이며, 열망은 대체될 수 없다는 명제 (엄격주의)",F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.608,PAPAL-INEFF,Ineffabilis Deus (원죄 없이 잉태되신 동정 마리아),CCC-1213_1284,세례 성사의 은총,성모 마리아는 잉태되는 순간부터 하느님의 특별한 은총으로 원죄에 물들지 않고 보존되었다.,세례를 받은 후에도 원죄가 그대로 남아 있다(형식적인 덮음만 있다).,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.608,TRENT-S07-C05,세례가 구원에 필수 아니라 하면 파문,VAT1-PASTOR-AETERNUS,교황 무류성 선언 (Ex Cathedra),세례는 선택 사항이 아니라 의무이다,교황이 교리 확정에서 오류를 범할 수 있다는 명제,F2_RUPTURE | F3_TOLLENS | F5_GOALPOST | F6_RETORSION,COMBO-03_SALVATION
0.608,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,CCC-2010,공로 (Meritum),사제만이 죄를 사할 권한을 갖는다 (요한 20:23에 근거),인간의 행위는 하느님 앞에서 어떤 가치도 갖지 않는다,F2_RUPTURE | F3_TOLLENS | F4_ACTION_DOC | F6_RETORSION,COMBO-03_SALVATION
0.607,PAPAL-MUNIF,Munificentissimus Deus (성모 몽소승천),CCC-1498,면죄부의 죽은 자 적용,성모 마리아는 지상 생애를 마친 뒤 영혼과 함께 육신이 부패하지 않고 천국으로 승천(몽소승천)하였다.,죽은 후에는 어떤 영적 도움도 불가능하다,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.607,TRENT-S05,원죄 교령,CCC-1213_1284,세례 성사의 은총,"세례는 원죄의 죄책을 완전히 사면하며, 영아들도 원죄를 씻기 위해 세례가 필수적이다.",세례를 받은 후에도 원죄가 그대로 남아 있다(형식적인 덮음만 있다).,F1_REDUCTIO | F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.607,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,CANON-PENAL,형법과 자동 파문(Latae Sententiae),세례 후 대죄의 사함을 위해 사제 앞 고백은 하느님의 법에 의해 필수이다,파문은 오직 주교나 교황의 명시적인 재판과 서면 선고가 있을 때만 효력이 발생한다(자동 처벌 파문의 부정).,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.607,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,CCC-1498,면죄부의 죽은 자 적용,고해성사는 그리스도에 의해 제정되었다,면죄부는 오직 살아 있는 자에게만 적용된다,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.607,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,TRENT-S24-MARRIAGE,혼인 성사의 불가해소성,사제만이 죄를 사할 권한을 갖는다 (요한 20:23에 근거),교회가 혼인의 불가해소성을 가르치는 데 있어 오류를 범했다는 명제,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.607,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,TRENT-S22-C01,미사는 참된 속죄 제사,"통회(contritio)만으로는 죄 사함에 충분하지 않으며, 사제의 사죄가 필요하다",미사에서 참된 희생 제사가 봉헌되지 않는다는 명제,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.607,TRENT-S22-C01,미사는 참된 속죄 제사,CCC-0491,마리아 무염시태,미사는 십자가 희생의 재현(re-presentation)이자 속죄 제사이다,마리아도 다른 모든 인간처럼 원죄를 가지고 잉태되었다,F1_REDUCTIO | F2_RUPTURE | F8_SILENCE,COMBO-01_MARIOLOGY
0.606,CCC-0491,마리아 무염시태,TRENT-S06-C09,오직 믿음(Sola Fide)으로 의롭다 하면 파문,마리아는 원죄 없이 잉태된 유일한 인간이다,"루터의 ""오직 믿음"" 교리",F1_REDUCTIO | F2_RUPTURE | F8_SILENCE,COMBO-01_MARIOLOGY
0.606,CCC-1471,면죄부 (Indulgentia),CCC-0491,마리아 무염시태,면죄부는 부분 면죄부와 전대 면죄부로 구분된다,원죄의 보편적 전달에 예외가 없다,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.606,UNAM-SANCTAM,교황 복종이 구원에 절대 필요,TRENT-S14,고해성사와 병자성사,"하나이고 거룩한 가톨릭 사도 교회 밖에는 구원도, 죄의 사함도 없다 (Extra Ecclesiam nulla salus)",고해성사는 성사가 아니라 교회가 억압을 위해 고안한 인간적 전통이다.,F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.606,DIGNITATIS-HUMANAE,종교 자유에 관한 선언,TRENT-S14,고해성사와 병자성사,아무도 자기 양심에 반하여 종교 행위를 강요받아서는 안 된다,죄를 사제에게 낱낱이 고백하지 않고 하느님께 직접 고백하는 것만으로 충분하다.,F2_RUPTURE | F3_TOLLENS | F4_ACTION_DOC | F6_RETORSION,COMBO-03_SALVATION
0.605,CCC-0491,마리아 무염시태,CCC-1030,연옥,마리아는 원죄 없이 잉태된 유일한 인간이다,그리스도의 속죄가 모든 시간적 벌을 완전히 제거한다,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.605,CCC-1452,완전한 통회 (Contritio Perfecta),TRENT-S06-C09,오직 믿음(Sola Fide)으로 의롭다 하면 파문,고해성사 이전에도 대죄의 용서가 가능하다,의화에 인간 의지의 어떤 준비도 필요 없다는 명제,F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.605,TRENT-S07-C05,세례가 구원에 필수 아니라 하면 파문,TRENT-S06-C09,오직 믿음(Sola Fide)으로 의롭다 하면 파문,세례는 선택 사항이 아니라 의무이다,"루터의 ""오직 믿음"" 교리",F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.605,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,UNAM-SANCTAM,교황 복종이 구원에 절대 필요,고해성사는 그리스도에 의해 제정되었다,세속 권력이 영적 권력과 독립적이라는 명제,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.605,VAT1-PASTOR-AETERNUS,교황 무류성 선언 (Ex Cathedra),TRENT-S14,고해성사와 병자성사,교황이 사도좌에서(ex cathedra) 신앙이나 도덕에 관한 교리를 확정할 때 무류하다,고해성사는 성사가 아니라 교회가 억압을 위해 고안한 인간적 전통이다.,F2_RUPTURE | F3_TOLLENS | F5_GOALPOST | F6_RETORSION,COMBO-03_SALVATION
0.604,CCC-1861,대죄와 은총 상실,TRENT-S14,고해성사와 병자성사,회개하지 않은 대죄는 영원한 지옥의 벌을 가져온다,죄를 사제에게 낱낱이 고백하지 않고 하느님께 직접 고백하는 것만으로 충분하다.,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.604,CDF-RESPONSUM,Responsum ad Dubium (2021) 동성 결합 축복 금지,VATICAN2-GS,Gaudium et Spes (사목 헌장),"하느님은 객관적인 죄의 상태(동성 결합)를 축복할 수 없으므로, 교회 역시 동성 커플을 축복할 권한이 전혀 없다.","교회는 세속 정치, 사회, 인권 문제에 개입하지 말고 오직 영적인 사후 세계의 구원에만 집중해야 한다.",F2_RUPTURE | F4_ACTION_DOC,COMBO-05_MORAL_COLLAPSE
0.604,DENZINGER-SYLLABUS,Syllabus Errorum (오류표)와 종교 자유 부정,CCC-888_892,교도권과 교황 무류성 (Infallibility),가톨릭 국가에서 가톨릭 종교만이 유일한 국가 종교로서 배타적인 지위를 누려야 한다.,교회 내에 신앙과 도덕에 관해 절대적으로 무류한 판단을 내릴 수 있는 권위 체계는 존재하지 않는다.,F5_GOALPOST | F6_RETORSION | F7_FALSE_DICH,COMBO-02_PAPACY
0.604,TRENT-S14,고해성사와 병자성사,CCC-1452,완전한 통회 (Contritio Perfecta),사제의 사죄 선언은 단순한 선포가 아니라 재판관으로서 내리는 사법적 행위이다.,대죄는 오직 고해성사를 통해서만 용서될 수 있다 (예외 없이),F2_RUPTURE | F3_TOLLENS | F4_ACTION_DOC | F6_RETORSION,COMBO-03_SALVATION
0.604,TRENT-S24,혼인성사,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,그리스도교 신자 사이의 혼인은 은총을 수여하는 참된 성사이다.,모든 신자가 죄를 사할 권한을 갖는다는 명제 (만인사제직의 확대 해석),F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.603,CCC-0491,마리아 무염시태,CCC-1861,대죄와 은총 상실,이 보존은 하느님의 특별한 은총과 특전에 의한 것이다,한번 받은 은총은 결코 잃을 수 없다 (일단 구원 영원 구원),F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.603,CCC-0491,마리아 무염시태,CCC-487_511,"마리아: 무염시태와 평생동정, 몽소승천",마리아의 무염시태는 교의(De Fide)이다,마리아도 다른 인간들과 마찬가지로 원죄를 지니고 태어났다.,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.603,UNAM-SANCTAM,교황 복종이 구원에 절대 필요,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,로마 교황에 대한 복종(subesse)이 모든 인간 피조물에게 구원을 위해 절대적으로 필요하다,모든 신자가 죄를 사할 권한을 갖는다는 명제 (만인사제직의 확대 해석),F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.603,TRENT-S22-C01,미사는 참된 속죄 제사,CCC-1422_1498,고해성사와 사죄권,미사에서 하느님께 참되고 고유한 희생 제사가 봉헌된다,대죄를 지은 신자가 사제의 사죄 없이 하느님께 직접 고백하는 것만으로 구원의 은총을 온전히 회복할 수 있다.,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.602,CCC-487_511,"마리아: 무염시태와 평생동정, 몽소승천",CCC-0491,마리아 무염시태,마리아는 지상 생애가 끝난 후 영혼과 육신이 함께 하늘로 올림을 받았다.,마리아도 다른 모든 인간처럼 원죄를 가지고 잉태되었다,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.602,PAPAL-INEFF,Ineffabilis Deus (원죄 없이 잉태되신 동정 마리아),TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,이 교리는 하느님에 의해 계시된 진리이므로 모든 신자가 확고하게 믿어야 한다.,모든 신자가 죄를 사할 권한을 갖는다는 명제 (만인사제직의 확대 해석),F1_REDUCTIO | F2_RUPTURE | F3_TOLLENS | F6_RETORSION | F8_SILENCE,COMBO-01_MARIOLOGY
